hex_id,registered_population,registered_senior_population,demand_index_final,access_cost_m0,access_cost_m3,official_400m_ok_m0,vulnerable_m3_final,hidden_vulnerable_final,access_cost_m4_ref_min,senior_hidden_robust,district_name,admin_name,admin_code
8930e1c1687ffff,3931.8726646299137,733.9619183631543,0.3122196161004728,296.8600822335754,342.7233460502034,True,True,True,6.065612049919188,True,성동구,행당2동,11040570
8930e1c168bffff,4155.4138674606775,823.0681542650539,0.4391779547502932,224.20047861126793,326.68516287399757,True,True,True,5.317990582860602,True,성동구,행당2동,11040570
8930e1c16cbffff,3554.560909956011,724.9176677405304,0.3152835983396693,164.996013259797,240.2606588273261,True,True,True,3.744193617968573,True,성동구,금호2·3가동,11040720
8930e1c16dbffff,3713.7819627465396,755.4062215920978,0.36009804600330503,297.37828098404407,373.3774150210804,True,True,True,5.837425515612717,True,성동구,금호2·3가동,11040720
8930e1c1863ffff,2047.659590796281,279.8901520177167,0.11752127915028562,979.2087301910177,1141.496269900692,False,True,False,19.40998487332213,False,광진구,광장동,11050630
8930e1c1967ffff,1527.288874325457,298.4013706707194,0.10595155645877584,1127.7749673198332,1239.503725378579,False,True,False,22.974891807030367,False,강동구,암사3동,11250590
8930e1c1a9bffff,1980.1312429345894,326.72981066217795,0.12400461690462762,426.27100059069414,514.3037105984668,False,False,False,8.620370842177824,False,광진구,광장동,11050630
8930e1c1ab7ffff,2065.428115148441,282.318893105547,0.1375140388148841,472.73598283043555,642.8444702025415,False,True,False,10.147918957883405,False,광진구,광장동,11050630
8930e1c1ad3ffff,1970.4883075129371,331.66106503791787,0.14657493003810856,385.2359447193347,477.2906925862487,True,True,True,7.644437880070296,True,광진구,구의2동,11050610
8930e1c1b0bffff,2306.767903591975,471.87921736021815,0.20140789279313526,390.7949498394896,419.09903958739267,True,True,True,7.704760419330519,True,강동구,천호2동,11250730
8930e1c1b17ffff,1673.6626796404094,333.0603621702806,0.15997455496331547,440.16018115943086,476.466464931665,False,True,False,8.645144965710518,False,강동구,암사2동,11250580
8930e1c1b23ffff,3268.120350880514,740.5217244540155,0.34990941425455346,450.05707894351053,489.62641261483566,False,True,False,8.855197071410917,False,강동구,암사1동,11250720
8930e1c1b27ffff,3268.3826497565606,740.5811586226378,0.36455208963182706,271.7255593649849,298.042648525332,True,True,True,5.349864124344168,True,강동구,암사1동,11250720
8930e1c1b2bffff,3106.8521271654,688.1961469605947,0.30311159941247484,237.11478864622768,255.2261073392299,True,True,True,4.706197955286264,True,강동구,암사1동,11250720
8930e1c1b2fffff,3262.3792565657823,740.7147846329419,0.316017333887271,181.12590322409463,196.45015845933688,True,False,False,3.593415857496095,True,강동구,암사1동,11250720
8930e1c1b3bffff,3229.363482625969,727.9705852591346,0.3460070347280895,188.88202589626573,205.98101761748745,True,True,True,3.81882086772816,True,강동구,암사1동,11250720
8930e1c1b43ffff,2717.401667844003,561.9200089792959,0.2807588185382458,400.6620769800619,441.1962964265314,False,True,False,7.988313726747855,False,강동구,천호2동,11250730
8930e1c1b47ffff,2717.619776097402,561.9651106634373,0.2438975621809258,292.37858963916096,316.80819986615245,True,True,True,5.8465587762892355,True,강동구,천호2동,11250730
8930e1c1b4bffff,2710.1032801847764,561.7359007577288,0.26786779454061854,309.2096978103478,336.25378408695764,True,True,True,6.069671845906827,True,강동구,천호2동,11250730
8930e1c1bbbffff,1673.6985515463027,333.0675007114657,0.11968548099098894,662.6715254287413,770.9849311492633,False,True,False,14.005276966373422,False,강동구,암사2동,11250580
8930e1c1c13ffff,2832.6267754959413,704.319434969909,0.3037917191027465,175.00379151579816,239.2574861056094,True,True,True,3.565105739997963,True,중랑구,면목7동,11070570
8930e1c1c17ffff,3120.9478901964985,778.6748621073732,0.3534738481525812,274.5801278608219,323.3796057083703,True,True,True,5.39533671234374,True,중랑구,면목7동,11070570
8930e1c1c4fffff,2674.3143392282536,635.5341502880651,0.2290819761908243,316.04044084844713,451.5137850259198,True,True,True,6.731219058282187,True,광진구,중곡4동,11050580
8930e1c1c8bffff,3120.513857368964,778.5665711444923,0.31503910126308454,165.2879641511007,180.93203391883833,True,False,False,3.365243178569017,True,중랑구,면목7동,11070570
8930e1c1c97ffff,2641.1086818986723,625.3331146821305,0.3096199631254196,224.0025084496661,253.18277246018238,True,True,True,4.448051589389204,True,중랑구,면목본동,11070710
8930e1c1ca7ffff,2466.977889909697,620.9622715390057,0.2072644041004872,325.7528389487919,396.54371871534124,True,True,True,6.406455520008025,True,중랑구,면목3·8동,11070720
8930e1c1cabffff,3121.0140197785904,778.69289635533,0.3226015921971778,157.1872876307069,190.83697504514961,True,False,False,3.3266961279592655,True,중랑구,면목7동,11070570
8930e1c1cc3ffff,2359.56992113769,582.3230740002798,0.2373038721406841,313.20719363743865,347.0798769337452,True,True,True,6.1707179567597965,True,중랑구,면목4동,11070540
8930e1c1cd3ffff,2446.457444256037,581.0403350103436,0.21466850285919054,221.42174339214216,247.88814226981756,True,False,False,4.354826719438343,True,중랑구,면목4동,11070540
8930e1c1d93ffff,2415.1072105626404,631.921866348157,0.2616336162769075,350.3789867345977,389.02838295604465,True,True,True,6.964120430349029,True,중랑구,망우3동,11070680
8930e1c1e0fffff,2549.5413746634963,596.8241341840661,0.2879430662787467,241.51865389795125,273.7448941487485,True,True,True,4.7409217246634885,True,광진구,중곡4동,11050580
8930e1c1e67ffff,1868.335295620943,385.4329852663235,0.1448800474321872,411.82081165984806,523.6169309386715,False,True,False,8.083890006656278,False,광진구,구의2동,11050610
8930e1c1e6bffff,1868.1453017520791,385.3937899975566,0.17161494929055435,583.7559216240164,702.8278058554262,False,True,False,11.78286319743119,False,광진구,구의2동,11050610
8930e1c1e8bffff,2690.9114700072546,543.6494580386312,0.2530740470736338,310.00265817822924,333.93533694212715,True,True,True,6.085237364239314,True,광진구,중곡2동,11050560
8930e1c1eb3ffff,2674.2571057019477,635.5205490969204,0.2420449305911825,284.89204875985126,413.8047883401938,True,True,True,6.18214279816192,True,광진구,중곡4동,11050580
8930e1c200bffff,3783.9919255435393,897.3754699689954,0.3183234837145206,264.20525988977784,302.58871444200923,True,True,True,5.186251397836379,True,도봉구,창1동,11100590
8930e1c2023ffff,2486.6389720087877,536.3669269533336,0.27624062679021283,236.18218502080293,257.618049066162,True,True,True,4.701739288274377,True,도봉구,창4동,11100620
8930e1c2043ffff,3553.0092741175163,840.9980614688657,0.3959450237534045,173.1441166722405,188.40295078678832,True,True,True,3.3987548828254615,True,도봉구,창2동,11100600
8930e1c2053ffff,3690.421142188583,874.5401825879796,0.4013909133836301,181.91135282073577,197.30078303520025,True,True,True,3.6231860498031567,True,도봉구,창1동,11100590
8930e1c2057ffff,3764.6904007233197,892.6663055173602,0.3537496463811818,206.8433338630362,225.36844181804688,True,True,True,4.171862712775949,True,도봉구,창1동,11100590
8930e1c205bffff,3552.7244842975756,840.9306516570646,0.3605847402298739,202.78301087438567,222.56122601307607,True,True,True,4.0881739670304365,True,도봉구,창2동,11100600
8930e1c2067ffff,3784.741597452017,897.5532550156946,0.2991754838882745,176.3238481022354,198.55286540323186,True,False,False,3.6397461496503247,True,도봉구,창1동,11100590
8930e1c208bffff,2504.0404019441703,666.3824130997956,0.3392674134165992,211.90380482720786,240.40730308053926,True,True,True,4.196507354822142,True,도봉구,쌍문2동,11100520
8930e1c2097ffff,2354.9116377707414,621.5185237581853,0.2274234846914834,192.06642358125393,224.30941653268002,True,False,False,4.087229093677131,True,도봉구,쌍문2동,11100520
8930e1c20a3ffff,2596.0787528830388,599.5135387142681,0.2529400570969887,415.1934640069752,451.16167658448137,False,True,False,8.214958878352569,False,도봉구,창5동,11100630
8930e1c20abffff,2619.6394286164887,608.7870838673647,0.27705090617154654,218.16738914806515,235.57022951725284,True,True,True,4.329404533854944,True,도봉구,창5동,11100630
8930e1c20afffff,2377.8595012838646,513.6795858347673,0.2509938394546175,563.1766335093832,605.1987234090618,False,True,False,11.08358685448366,False,도봉구,창4동,11100620
8930e1c20dbffff,2733.512279776695,679.5926170082689,0.2768720361384881,236.56132856011067,280.72969681214147,True,True,True,5.090997608469392,True,도봉구,쌍문3동,11100530
8930e1c2103ffff,2830.843210027726,530.8969031548763,0.24214865667181523,329.4393579123705,361.0242789979032,True,True,True,6.584597810649953,True,노원구,상계10동,11110740
8930e1c2113ffff,2858.3441255072844,521.143736770044,0.25064760611557113,336.0735917470771,359.16753757625156,True,True,True,6.645028734930394,True,노원구,상계10동,11110740
8930e1c2127ffff,3335.513580545144,893.4350603784376,0.37860446121955094,153.23661303235826,167.56616687048395,True,True,True,3.1012588210142953,True,노원구,상계5동,11110690
8930e1c2137ffff,3377.5098587160205,908.6832297285201,0.3131969824428548,168.02665511825236,181.48470893250783,True,False,False,3.3677933817877364,True,노원구,상계5동,11110690
8930e1c2183ffff,2886.427389317626,474.31975076277905,0.22937806291964227,359.8365033396035,384.9874748753394,True,True,True,7.0711882488492765,True,노원구,상계8동,11110720
8930e1c21b3ffff,3242.761881630652,720.6326761478696,0.2654357339567296,359.32557577943976,391.06447090154256,True,True,True,7.096489060246827,True,노원구,상계9동,11110730
8930e1c2293ffff,2133.1364449776374,477.34418538919056,0.20495276248992547,280.79859498761334,306.6699135712055,True,False,False,5.590401324720056,True,강북구,번1동,11090600
8930e1c2297ffff,3552.6491732566333,840.912825517431,0.36089315237674435,149.13379979562364,162.8614797656007,True,False,False,2.983616987333619,True,도봉구,창2동,11100600
8930e1c22a3ffff,2035.1159433603705,545.0073402422635,0.20351901020075586,444.6654067237319,518.9149645763946,False,True,False,9.039036310138837,False,도봉구,창3동,11100610
8930e1c22bbffff,2034.9528066536907,544.9636519684364,0.2122865777939709,274.70242788440584,307.34991247003165,True,True,True,5.439694828112041,True,도봉구,창3동,11100610
8930e1c2303ffff,2149.424778966562,435.63374998640825,0.16443770082712988,811.3618323501853,887.6268772018587,False,True,False,16.333114043200148,False,노원구,상계6·7동,11110770
8930e1c2307ffff,3108.5487026778783,788.8468915884087,0.25299430994387656,262.6582213525016,282.6795760784321,True,True,True,5.193876901942641,True,노원구,중계2·3동,11110780
8930e1c230fffff,3509.1110807199966,716.6776799191534,0.2828603879169806,434.28730310697,468.315147491614,False,True,False,8.648956700455496,False,노원구,하계2동,11110590
8930e1c2333ffff,3478.342465690576,938.355831564255,0.37788664492040736,232.0052332793833,256.6467751912471,True,True,True,4.646056028077579,True,노원구,중계2·3동,11110780
8930e1c2337ffff,3478.6213207288647,938.4310585592737,0.39490020547929505,366.2627693911319,388.6397346615837,True,True,True,7.197859866377664,True,노원구,중계2·3동,11110780
8930e1c233bffff,3501.130837583293,884.2523561874386,0.37494689532963027,194.03214231796562,209.83260243676978,True,True,True,3.8087790899452516,True,노원구,중계2·3동,11110780
8930e1c234fffff,2744.903770856542,741.067700691064,0.28758140330855847,237.06943152571517,262.0123113172547,True,True,True,4.771441377138494,True,노원구,월계2동,11110520
8930e1c236bffff,2664.098093049647,672.37538890607,0.22792482733743538,239.79148950414023,277.2689324175468,True,False,False,6.230746739903155,True,노원구,월계3동,11110530
8930e1c23c3ffff,2808.292677167776,767.7443759612389,0.23484475197495258,602.767957627886,753.3448320400499,False,True,False,12.81422679488719,False,노원구,월계2동,11110520
8930e1c23c7ffff,2773.941966784174,748.7826095284566,0.25053972514624084,490.5133780992676,583.040471615082,False,True,False,10.029478447270748,False,노원구,월계2동,11110520
8930e1c241bffff,3327.898485582874,848.1776766891171,0.2721767181969805,409.6921804766515,471.2614839254993,False,True,False,8.155415676801175,False,도봉구,방학3동,11100570
8930e1c2423ffff,2239.907070720261,645.3068391643318,0.24773119511448208,224.49744599526156,246.8036992655531,True,False,False,4.406801717684765,True,도봉구,방학2동,11100560
8930e1c2427ffff,2066.5286002559487,607.5418553959013,0.21798075753784793,282.1427659709099,313.0723498845057,True,True,True,5.58163757730002,True,도봉구,방학2동,11100560
8930e1c245bffff,2039.4799352930381,536.136693233206,0.20875438684723535,225.83109552451106,284.04418720652166,True,False,False,5.208384696814767,True,도봉구,쌍문1동,11100510
8930e1c2463ffff,2839.707886629967,668.5482060068507,0.2923113567349655,211.24033572598353,243.36398289496267,True,True,True,4.146569553139677,True,도봉구,쌍문4동,11100540
8930e1c2467ffff,2734.3320702318188,629.7594592291148,0.32330570864069236,195.76581197515497,215.80512969075497,True,True,True,4.018033983923284,True,도봉구,쌍문4동,11100540
8930e1c246bffff,2672.4154875962113,616.0536064813366,0.26471576273886366,399.53915886115817,514.5254125259423,True,True,True,8.796741677344897,True,도봉구,쌍문4동,11100540
8930e1c246fffff,2710.005792883207,620.8198886485296,0.3236814934015593,284.38651670180195,350.40583538503773,True,True,True,6.680237132519859,True,도봉구,쌍문4동,11100540
8930e1c2477ffff,3217.22068906469,807.3944456389795,0.2877470744686251,325.9469881563721,354.94157937484306,True,True,True,6.529585887748152,True,도봉구,방학3동,11100570
8930e1c24cbffff,2046.7763559318971,545.9707205878082,0.19072490122989505,404.1799984601463,513.2345844540198,False,True,False,8.720737768563055,False,도봉구,쌍문1동,11100510
8930e1c252fffff,2822.212990213915,490.55817765589666,0.2530861900991162,263.9769909837607,282.96207865028657,True,True,True,5.2317737104502875,True,노원구,상계8동,11110720
8930e1c2533ffff,2280.36935179544,648.7388983407537,0.23355865285443486,460.3012266555436,493.67553749048193,False,True,False,9.113169097361936,False,도봉구,도봉2동,11100650
8930e1c2537ffff,2396.44684691659,598.4823579102249,0.202655263414647,312.8551296576673,337.1219585050526,True,True,True,6.180320257212821,True,노원구,상계1동,11110650
8930e1c2543ffff,1980.7796105292873,507.5690218522837,0.19209026887062147,260.2122052371677,279.91542729305945,True,False,False,5.178686682431502,True,도봉구,방학1동,11100550
8930e1c254bffff,2268.9121040625682,595.3319106095709,0.224620129274875,235.35404115718592,263.7956643214637,True,False,False,4.8431479240133,True,도봉구,쌍문2동,11100520
8930e1c2577ffff,2044.1989986509102,505.3625126798959,0.31879713987830166,297.5919578826415,323.80736582156504,True,True,True,5.927176481954097,True,도봉구,방학1동,11100550
8930e1c2617ffff,2520.2232196650775,730.5132881614061,0.2781836404996373,217.10857371940537,234.28720598403154,True,True,True,4.270977090894141,True,강북구,수유2동,11090640
8930e1c261bffff,2529.5488367726525,734.3124851183301,0.316432908636577,301.4379718959781,324.1832866454092,True,True,True,5.943489484395834,True,강북구,수유2동,11090640
8930e1c263bffff,2333.0196997245584,539.7909823214006,0.24509523924957455,235.4539993867815,256.84135231860057,True,False,False,4.755062117802186,True,강북구,수유3동,11090650
8930e1c2643ffff,2263.6219053432387,540.2994302000884,0.18933628632857383,228.95041120020497,251.30646548486794,True,False,False,4.6612729709249745,True,강북구,수유3동,11090650
8930e1c2647ffff,2332.596255929996,539.6930100917397,0.24682859184655434,294.8175216635486,318.46516528371455,True,True,True,5.813468450976129,True,강북구,수유3동,11090650
8930e1c2653ffff,2020.2525435321472,542.5648831987402,0.18303830933071183,234.0291452299025,256.32436964390934,True,False,False,4.624867258737423,True,강북구,인수동,11090750
8930e1c2667ffff,2107.06874510083,470.67310016220756,0.22641774533117864,305.9418109661714,335.06863731502364,True,True,True,6.158528163068416,True,강북구,번1동,11090600
8930e1c268fffff,2404.5243400808954,683.757789689372,0.2320057906111053,237.5842994673429,269.28889143361306,True,False,False,4.967776675919639,True,강북구,수유2동,11090640
8930e1c26c3ffff,1900.81987708942,544.4300430741388,0.22864136153021497,273.11420705789527,312.138365537902,True,True,True,5.361130731136462,True,강북구,인수동,11090750
8930e1c26d7ffff,2119.6614147754162,613.4812983039643,0.2045223680698483,226.50879901638817,250.6156581707363,True,False,False,4.5096325107581245,True,강북구,우이동,11090740
8930e1c2a5bffff,1480.2832381475714,244.95556380067796,0.1308856766682386,728.7011631049627,859.3743495626131,False,True,False,14.740672873278008,False,노원구,공릉2동,11110560
8930e1c2bc3ffff,1481.0898530624445,245.08904150693778,0.09895100164150405,532.350558341376,616.4596145510407,False,False,False,10.69042830155271,False,노원구,공릉2동,11110560
8930e1c2bd7ffff,1097.169170745382,181.5582895750283,0.08334156014830386,937.115824693111,1072.9337664239722,False,True,False,18.748531432673346,False,노원구,공릉2동,11110560
8930e1c2c43ffff,2647.2844188863337,639.3584879522048,0.37986920639893,294.6814938064898,322.1437720204988,True,True,True,5.852126298976504,True,노원구,중계4동,11110640
8930e1c2c47ffff,2613.2053881326133,632.7933886702448,0.2386157392804718,479.8982906070777,577.4664920154179,False,True,False,9.420225704509303,False,노원구,중계4동,11110640
8930e1c2c4bffff,2647.228394788675,639.3449573009032,0.30432615144310304,339.8670635725024,381.0722539984981,True,True,True,6.949383750653659,True,노원구,중계4동,11110640
8930e1c2c8fffff,1682.3465384996753,453.18866482263246,0.16311797420353688,300.23806709719247,376.5736017076531,True,False,False,5.973354784288028,True,노원구,상계3·4동,11110760
8930e1c2ca7ffff,1682.7510711933526,453.2976373958386,0.15876569387187175,291.3572130497473,337.65290775617876,True,False,False,5.795068496881545,True,노원구,상계3·4동,11110760
8930e1c2cb3ffff,1682.5169153129557,453.23456074167194,0.14659331173814116,464.6193756158367,594.2776284866136,False,True,False,9.338449483887551,False,노원구,상계3·4동,11110760
8930e1c2cb7ffff,1682.6517584841843,453.27088464719975,0.14015375179262285,443.0546414534715,566.1415318613134,False,True,False,9.077217217129878,False,노원구,상계3·4동,11110760
8930e1c2ccbffff,3377.78057338343,908.7560626405194,0.3468405790520933,198.27816140379971,226.52800888660283,True,True,True,4.142649672912027,True,노원구,상계5동,11110690
8930e1c2cdbffff,3377.5812894989435,908.7024474235806,0.34781682669465575,290.59191331779147,326.16547788267883,True,True,True,5.767541454470434,True,노원구,상계5동,11110690
8930e1c2e67ffff,2552.659153118111,337.5587119081765,0.1499129427219108,374.88114314640194,556.4198348426116,True,True,True,8.76107907192445,True,노원구,중계본동,11110600
8930e1c2e93ffff,2302.704430316423,518.8057302170437,0.24360074024716552,267.3405462123075,290.9855355297863,True,True,True,5.329838945440715,True,노원구,상계2동,11110660
8930e1c3003ffff,3672.0470803660883,602.076167924181,0.3457209253665711,237.77480430742617,308.7205146146415,True,True,True,4.724731388957132,True,성북구,길음1동,11080660
8930e1c3013ffff,3334.698774665261,649.011154708187,0.2727833740313104,222.7781189236708,324.9012559803591,True,True,True,5.205472743794713,True,성북구,정릉1동,11080620
8930e1c302bffff,2903.4800131608154,703.4404052185262,0.29068774776817785,347.2437432961256,437.4648205517226,True,True,True,6.889056171952113,True,성북구,돈암1동,11080580
8930e1c302fffff,2760.628683147469,632.7789705537645,0.2559606364302922,148.24870771323162,205.72926133295695,True,False,False,3.9476314615998684,True,성북구,돈암1동,11080580
8930e1c307bffff,2337.0393754415863,464.3636544108782,0.2001740894526785,283.9947439682601,348.00234348609695,True,True,True,6.027891859368079,True,성북구,동선동,11080830
8930e1c308bffff,2180.1095665706575,515.7056708272829,0.17125479134919214,345.95375518901955,470.0866377723797,True,True,True,8.503103567048685,True,성북구,정릉2동,11080630
8930e1c3093ffff,2709.684450056696,640.2273791997899,0.2150153623001443,228.03558823306142,293.67487987685695,True,False,False,4.944244125589275,True,성북구,정릉4동,11080650
8930e1c3097ffff,3223.2170237148607,619.5387786561072,0.2219857450803159,245.54489959666273,369.3288569341313,True,True,True,6.4728567348406365,True,성북구,정릉1동,11080620
8930e1c309bffff,2501.880396344518,591.3652155058371,0.21543795250104456,264.5760643686455,337.5564402051815,True,True,True,5.211417212789202,True,성북구,정릉2동,11080630
8930e1c30afffff,3532.513400718569,575.9371830795968,0.3217190746141725,292.52864563595006,336.79946336083617,True,True,True,5.9038264371941205,True,성북구,길음2동,11080680
8930e1c30b3ffff,3845.2712135129686,612.3729857860557,0.35013147665983024,321.43530693965204,420.7625499596197,True,True,True,8.83552807984383,True,성북구,길음1동,11080660
8930e1c30bbffff,3798.815947546584,574.1167985886299,0.31746581192250317,220.93205338252722,270.23582049463823,True,True,True,4.446417892571727,True,성북구,길음1동,11080660
8930e1c3103ffff,2600.611152566263,578.5132108825585,0.24502673966132127,257.44186079538787,349.2739397890717,True,True,True,5.752516817493875,True,성북구,월곡1동,11080710
8930e1c310bffff,2560.771644301504,572.2893841958648,0.2541992675719495,262.5577068136759,302.39574562626024,True,True,True,5.153910541157343,True,성북구,월곡1동,11080710
8930e1c3137ffff,2804.561734304837,593.5593319357366,0.22473752451836862,271.781907369372,330.9309867186026,True,True,True,6.215167200005919,True,성북구,장위1동,11080760
8930e1c3143ffff,2560.511798924262,572.2313131252722,0.3539403262090582,268.80311115213135,289.1135640381114,True,True,True,5.326702471063416,True,성북구,월곡1동,11080710
8930e1c3147ffff,2472.039291104619,550.5330056252441,0.2213153351678787,216.7902106589031,267.78584837317084,True,False,False,4.654011602599706,True,성북구,월곡1동,11080710
8930e1c3173ffff,2505.8834784147116,558.8272884518371,0.2346019042963589,227.5521346681581,272.4248517593278,True,False,False,4.476290430059142,True,성북구,월곡1동,11080710
8930e1c3177ffff,2257.7944869606135,497.9903177073626,0.24069917908158056,449.9183206244958,577.4782184289387,False,True,False,10.101491789400406,False,성북구,월곡2동,11080720
8930e1c3247ffff,1956.3624406810077,441.76624407579203,0.16754077236619216,255.0276309365276,376.5023372603624,True,False,False,6.9407187081567905,True,종로구,숭인1동,11010700
8930e1c3253ffff,3008.0721703279773,709.120809923054,0.2563610154062508,254.3041553697335,328.93214739880176,True,True,True,5.715844995812423,True,종로구,창신3동,11010690
8930e1c3257ffff,2851.4113475606528,661.4954776398315,0.2663140733279706,332.5277682963305,391.77889704650244,True,True,True,6.527396933224266,True,종로구,창신3동,11010690
8930e1c325bffff,2958.677047471239,718.1402656939009,0.2574534864895167,599.8871523290014,724.817670984748,False,True,False,11.82307383239423,False,종로구,창신2동,11010680
8930e1c327bffff,2293.2852260670443,423.97275179604304,0.17234509836116832,330.21804184827306,502.69395717697535,True,True,True,7.394558436803923,True,종로구,숭인2동,11010710
8930e1c32c3ffff,1943.7184481785569,389.1961421148075,0.1790062672460961,382.72241156523677,474.200852024269,True,True,True,8.906895097112367,True,성북구,삼선동,11080820
8930e1c3307ffff,2476.617845558934,576.2867689546167,0.2028370498400525,210.35582956159476,232.49017153150595,True,False,False,4.329217941589288,True,성북구,종암동,11080840
8930e1c3377ffff,2266.7585484635565,720.2576976042363,0.2520502922911737,240.03656684110643,266.81069854266184,True,True,True,4.715543999723073,True,동대문구,청량리동,11060800
8930e1c33b3ffff,2513.242767458122,510.3662240997136,0.2733324391520643,372.7829786789012,399.75221665637747,True,True,True,7.380526135031843,True,성북구,종암동,11080840
8930e1c33b7ffff,2309.2319210175483,483.1704663642436,0.1988400068365764,607.9428681854067,650.4276296984107,False,True,False,12.032868073752283,False,성북구,종암동,11080840
8930e1c3427ffff,3978.5288696128387,722.7198006415346,0.35648167911365086,249.05679218540942,293.3988237075773,True,True,True,5.229808824664769,True,강북구,삼각산동,11090730
8930e1c3437ffff,2952.619288700019,649.5489146589516,0.2698050462157308,272.46870941310914,372.8877814398629,True,True,True,5.348459851442513,True,강북구,삼양동,11090690
8930e1c344bffff,1649.4529044404053,354.1013804179996,0.14762379517826607,555.157186625438,693.3222821098749,False,True,False,11.442709161033573,False,성북구,정릉3동,11080640
8930e1c350fffff,1791.1151123260227,512.7741840057383,0.19572723291909805,296.747272034346,341.0684461790002,True,True,True,6.371099555240551,True,강북구,송천동,11090720
8930e1c3527ffff,2240.936329852091,560.7649051226831,0.2657084043725961,195.92249863330625,302.5887792333117,True,True,True,4.808883036171553,True,강북구,미아동,11090700
8930e1c352bffff,2095.788107737666,552.6336152820262,0.30088645290424665,267.9062822867085,288.1929043811432,True,True,True,5.258901096739093,True,강북구,송중동,11090710
8930e1c353bffff,1889.6042206670713,520.4980588532925,0.21246504251466608,255.13935914864115,281.6038116326531,True,False,False,5.168438472464722,True,강북구,송천동,11090720
8930e1c3543ffff,3979.08229554724,722.8203332489603,0.3792469390610716,186.82025044552864,235.88878955633305,True,True,True,4.233830396085329,True,강북구,삼각산동,11090730
8930e1c3547ffff,3908.8039074349945,716.1238070256261,0.34949158600027386,177.53505522109253,212.81965832060558,True,True,True,3.564806362461186,True,강북구,삼각산동,11090730
8930e1c3553ffff,3920.7808190712444,718.6269957535021,0.3723744638624097,234.4399071806462,324.48136813753587,True,True,True,5.212129350523535,True,강북구,삼각산동,11090730
8930e1c355bffff,3898.845269956296,716.9965491886134,0.2975784885228493,388.9181800693126,489.5128853772163,True,True,True,8.214261355481531,True,강북구,삼각산동,11090730
8930e1c356bffff,1755.5549101024194,510.00233425964996,0.19634335943232378,247.33459742070565,315.8381936635886,True,False,False,6.167865054057866,True,강북구,송천동,11090720
8930e1c3577ffff,1755.6295540152144,510.024018895969,0.20298900837200345,316.6909788687329,345.7672223839441,True,True,True,6.3914907800017025,True,강북구,송천동,11090720
8930e1c35abffff,2133.533780092286,539.5398102352584,0.23289091731641087,298.18276526700447,319.53063112991106,True,True,True,5.905123068280571,True,강북구,미아동,11090700
8930e1c35afffff,2133.7048291305678,539.583066061117,0.2627626164204494,245.0238778666934,283.4665478256553,True,True,True,4.809727972938796,True,강북구,미아동,11090700
8930e1c35bbffff,2218.452225102174,561.0244437560341,0.23050931180042222,350.597433635974,399.5598064862653,True,True,True,7.36408156884498,True,강북구,삼양동,11090690
8930e1c35cfffff,2517.083545029063,618.2971556492593,0.2299135537474585,229.50800434106043,348.1936776671955,True,True,True,7.265732762837322,True,강북구,삼양동,11090690
8930e1c36b3ffff,1672.7927769576838,361.20334363382767,0.12804140848858087,506.1129758595189,655.5137903097894,False,True,False,10.479445671825946,False,성북구,정릉3동,11080640
8930e1c8137ffff,2258.0194143066874,395.57352456168223,0.149261301055012,692.013725401789,844.4002836232198,False,True,False,13.871735238799285,False,강남구,일원본동,11230720
8930e1c8283ffff,836.4414441596349,190.10032821809884,0.0660483665445308,1817.7371596890468,2468.6152768583365,False,True,False,45.48352224174828,False,서초구,내곡동,11220680
8930e1c842fffff,2894.5727173938003,491.80921844728437,0.24693784958225232,262.5583442839447,288.7537683286233,True,True,True,5.204597028786915,True,강남구,개포1동,11230680
8930e1c8433ffff,2252.6921352840354,397.30069779962264,0.16664618500544678,384.0690336796656,411.4611510926828,True,True,True,7.600205659661789,True,강남구,개포4동,11230710
8930e1c8437ffff,3325.6376523083622,560.3777199836562,0.2401216257950454,459.38816654423965,505.6992748020877,False,True,False,9.28585658241667,False,강남구,개포1동,11230680
8930e1c848fffff,2554.6160512430397,443.74710417724594,0.23120010507778044,268.6546385755413,310.84911775724095,True,True,True,5.811750537142676,True,강남구,도곡2동,11230670
8930e1c84abffff,3032.6828245950987,542.3208082244349,0.22930769937883452,357.8694994857353,385.6811985873745,True,True,True,7.065170101638926,True,강남구,도곡2동,11230670
8930e1c8513ffff,2465.638343966858,314.70892967067135,0.17153430375677942,507.8891810812897,544.0158375368708,False,True,False,10.035349122598733,False,강남구,대치1동,11230600
8930e1c853bffff,3051.0003984288383,438.13944498121566,0.27725474660274646,305.7092652649884,331.123480093195,True,True,True,6.000959651497922,True,강남구,개포2동,11230800
8930e1c8577ffff,3050.9345020177316,438.1299819155919,0.23958209688715784,315.0293398137002,342.97980400090063,True,True,True,6.267591474658907,True,강남구,개포2동,11230800
8930e1c85dbffff,3081.996584983638,547.0608168730541,0.27067410073908005,387.33313439572055,413.50420367911966,True,True,True,7.638641674794662,True,강남구,도곡2동,11230670
8930e1c888bffff,1595.2041167886523,284.5011653574579,0.1408305079178003,746.9583942431664,809.670451898718,False,True,False,14.712680482248185,False,강남구,세곡동,11230760
8930e1c88abffff,1424.3575943504713,232.23704307761506,0.11024327675192802,759.51655359991,828.344441659588,False,True,False,15.154926865411985,False,송파구,문정2동,11240690
8930e1c8b97ffff,2106.49273006098,210.02359134225048,0.10685914448116475,707.3559591207938,779.4955694793962,False,True,False,14.156908903376387,False,송파구,위례동,11240820
