hex_id,analysis_valid_final,access_cost_m0,access_cost_m3,cost_m3_norm_final,demand_norm_final,demand_index_final,vulnerability_m3_final,vulnerability_threshold_final,official_400m_ok_m0,hidden_vulnerable_final,registered_population,registered_senior_population,registered_senior_share,poi_total_count,baseline_minmax_product_hidden,winsorize_1_99_product_hidden,log1p_product_hidden,rank_product_hidden,additive_minmax_hidden,delta_cost_m3_minus_m0,delta_pct_m3_over_m0,any_normalization_hidden_flag,robust_core_hidden_flag,variant_hidden_count,normalization_sensitive_flag,district_name,admin_name,admin_code
8930e1c144bffff,True,240.51471753078013,265.6410198729383,0.0643792522250911,0.7747085537359379,0.41095252309567426,0.049875157381901486,0.028838610230807495,True,True,4787.155857133356,880.7075645253753,0.18397302924930473,277,True,True,True,True,True,25.12630234215814,0.10446887658316617,True,True,4,False,성동구,왕십리2동,11040520.0
8930e1c144fffff,True,208.51509598478623,227.12765684702228,0.055045371812088906,0.6165510651408443,0.3288823430574885,0.03393828262181722,0.028838610230807495,True,True,2917.114647213087,506.30787615996394,0.17356461345928703,404,True,True,True,True,True,18.61256086223605,0.08926241418795917,True,True,4,False,성동구,왕십리도선동,11040710.0
8930e1c1453ffff,True,245.80397108069565,279.5690678296645,0.06775477499954115,0.4579388657585219,0.24657620709647746,0.03102754481301373,0.028838610230807495,True,True,2803.591830971716,483.6117854431453,0.17249721592872777,8,True,True,False,True,False,33.76509674896886,0.1373659530418409,True,False,3,True,성동구,왕십리도선동,11040710.0
8930e1c1507ffff,True,301.95498484012234,342.8537876842997,0.08309210107766182,0.376517016248199,0.20432524631230642,0.03128558997155499,0.028838610230807495,True,True,2289.9985745557383,527.04468948697,0.23015066268729759,38,True,True,False,True,False,40.89880284417734,0.13544668873684015,True,False,3,True,동대문구,전농2동,11060840.0
8930e1c150bffff,True,329.88691215358443,363.18560397921385,0.08801960485727611,0.48958795739850336,0.26299937284102315,0.043093338553097195,0.028838610230807495,True,True,2161.448505225259,435.99671367624904,0.20171505942530465,20,True,True,True,True,True,33.29869182562942,0.10093971782101695,True,True,4,False,동대문구,전농1동,11060830.0
8930e1c153bffff,True,248.41756637670673,294.3013087562606,0.07132519742491733,0.4488835210831014,0.2418772593930132,0.03201670576204425,0.028838610230807495,True,True,2325.2334899954935,551.9664501712862,0.2373810856183548,125,True,True,False,True,False,45.883742379553865,0.18470409741465138,True,False,3,True,동대문구,전농2동,11060840.0
8930e1c154bffff,True,185.8739901225961,202.88472968599064,0.049169993366692546,0.5343475485355392,0.2862257640519802,0.02627386541700089,0.028838610230807495,True,False,3133.4284724443273,539.7004515090455,0.1722395951448145,98,False,False,True,True,True,17.010739563394537,0.0915175896970568,True,False,2,True,,,
8930e1c154fffff,True,238.22641739827435,255.66094470431676,0.06196053776294448,0.5443089584879498,0.2913948819703958,0.033725675777101595,0.028838610230807495,True,True,3235.033620506867,557.0797967443233,0.17220216606498195,11,True,True,True,True,True,17.434527306042412,0.07318469335369648,True,True,4,False,동대문구,답십리1동,11060910.0
8930e1c1553ffff,True,275.59196102657165,308.6839782680076,0.07481089970316407,0.4391686209891064,0.23683605896140814,0.032854599657592916,0.028838610230807495,True,True,2336.270279950985,455.68429361979577,0.19504776374990143,162,True,True,False,True,False,33.09201724143594,0.12007613399958832,True,False,3,True,동대문구,전농1동,11060830.0
8930e1c155bffff,True,170.68755744285974,183.11524459277135,0.04437877299046705,0.5204610720746943,0.2790198730545878,0.02309742376797797,0.028838610230807495,True,False,3129.824234275044,543.859279441544,0.17376671618990042,60,False,False,True,False,True,12.427687149911606,0.07280956700122657,True,False,1,True,,,
8930e1c1563ffff,True,141.9100610730927,166.62348311892242,0.040381923136220875,0.5966083562805532,0.3185337865575594,0.024092192785748378,0.028838610230807495,True,False,2808.106110631307,616.0719674428431,0.21939055832343185,233,False,False,True,False,True,24.71342204582973,0.17414848432135302,True,False,1,True,,,
8930e1c1567ffff,True,193.9892806641664,232.70394291989595,0.05639680890466035,0.4763083937097971,0.2561084175505603,0.026862273459737154,0.028838610230807495,True,False,2651.213261129268,625.393638191024,0.23588960094618772,24,False,False,True,True,False,38.714662255729564,0.19957114188568112,True,False,2,True,,,
8930e1c1577ffff,True,107.16230951888411,138.514367487013,0.03356955716218366,0.5783893102035406,0.30907966329759495,0.019416273010873734,0.028838610230807495,True,False,2331.288709777612,535.7090264364872,0.22979094103174805,180,False,False,True,False,True,31.35205796812889,0.2925660907168489,True,False,1,True,,,
8930e1c158bffff,True,189.96202169381564,209.81877254864975,0.050850488700614434,0.5661163828315496,0.30271106597120745,0.02878729472840843,0.028838610230807495,True,False,2304.688689116208,670.9202446682705,0.29111100680827834,170,False,False,True,True,True,19.856750854834104,0.1045301091122287,True,False,2,True,,,
8930e1c1597ffff,True,359.5048989275152,443.8339383480268,0.10756507815182517,0.3800394927025757,0.20615310966142095,0.040878977733332544,0.028838610230807495,True,True,2214.855525281728,510.8747147262461,0.23065825689071218,27,True,True,False,True,False,84.32903942051155,0.23456993123622022,True,False,3,True,동대문구,청량리동,11060800.0
8930e1c159bffff,True,356.4060805943564,423.7889639903822,0.10270709175863352,0.5318179235533872,0.2849131055142247,0.054621472273283685,0.028838610230807495,True,True,2367.2778558376804,773.6227006516517,0.32679843590979696,31,True,True,True,True,True,67.38288339602576,0.1890621037768365,True,True,4,False,동대문구,청량리동,11060800.0
8930e1c15d3ffff,True,208.09713926203594,224.64991464704286,0.054444880253527936,0.4851523078374757,0.2606976509226142,0.02641405930493409,0.028838610230807495,True,False,1895.6644862067042,522.7522594221774,0.27576201549685847,327,False,False,True,True,False,16.552775385006925,0.07954350282616653,True,False,2,True,,,
8930e1c15d7ffff,True,295.031805049122,325.1016145088385,0.07878978498599357,0.6399661020166499,0.3410327401652593,0.05042279157621627,0.028838610230807495,True,True,2358.8604996023532,759.9015109450073,0.3221477111822036,250,True,True,True,True,True,30.06980945971651,0.10192056905427524,True,True,4,False,동대문구,청량리동,11060800.0
8930e1c1603ffff,True,195.39225138132542,262.5535233292159,0.06363098405917503,0.4558843953778907,0.2455101130688137,0.02900837269511721,0.028838610230807495,True,True,2879.476310286602,540.4285392839417,0.18768292600752512,13,True,True,False,True,False,67.1612719478905,0.34372536000324433,True,False,3,True,성동구,응봉동,11040580.0
8930e1c1617ffff,True,111.58852019847298,134.72168774903844,0.0326503847934853,0.5748541465813855,0.30724521639589,0.018769209086012838,0.028838610230807495,True,False,3932.221709701074,770.7066437019341,0.19599775918040058,32,False,False,True,False,True,23.13316755056546,0.2073077724251605,True,False,1,True,,,
8930e1c161bffff,True,171.92796939617182,261.2787814990605,0.0633220448530061,0.5172426843539388,0.2773498056931155,0.03275286445854939,0.028838610230807495,True,True,2883.016139134334,553.9774391781631,0.1921520423206866,28,True,True,True,True,True,89.35081210288871,0.5196991066473807,True,True,4,False,성동구,응봉동,11040580.0
8930e1c1657ffff,True,337.8703059309486,521.4189208511877,0.1263681348478107,0.36755429799242656,0.19967436378112294,0.04644715109259936,0.028838610230807495,True,True,2514.6039827448476,485.14971178417363,0.1929328495115968,30,True,True,False,True,False,183.54861492023917,0.5432516906583423,True,False,3,True,성동구,응봉동,11040580.0
8930e1c1683ffff,True,318.89621737855845,422.77165447971686,0.10246054239058248,0.696687756382623,0.3704664168582235,0.07138300539584155,0.028838610230807495,True,True,4193.212739183476,827.9677465157828,0.1974542666959962,38,True,True,True,True,True,103.87543710115841,0.32573430301259715,True,True,4,False,성동구,행당2동,11040570.0
8930e1c1687ffff,True,296.8600822335754,342.7233460502034,0.08306048798241715,0.5844403149579984,0.3122196161004728,0.04854389775700892,0.028838610230807495,True,True,3931.8726646299137,733.9619183631543,0.18666980875695224,89,True,True,True,True,True,45.863263816628034,0.15449454662800338,True,True,4,False,성동구,행당2동,11040570.0
8930e1c168bffff,True,224.20047861126793,326.68516287399757,0.07917356479402159,0.8291017984312699,0.4391779547502932,0.06564294495893797,0.028838610230807495,True,True,4155.4138674606775,823.0681542650539,0.19807128255266201,223,True,True,True,True,True,102.48468426272964,0.45711179966044435,True,True,4,False,성동구,행당2동,11040570.0
8930e1c168fffff,True,41.543814699117625,48.79727918490241,0.011826232055748322,0.6735593205631178,0.3584647411325298,0.007965668828291604,0.028838610230807495,True,False,4056.490903928267,798.6584442756152,0.19688407127998292,111,False,False,True,False,True,7.253464485784782,0.17459794047124044,True,False,1,True,,,
8930e1c169bffff,True,87.96357301854296,109.33404191708435,0.026497578817968263,0.7254992528157386,0.38541711391619826,0.019223973633862117,0.028838610230807495,True,False,4371.430498628621,853.5500505023892,0.19525646141924477,17,False,False,True,False,True,21.37046889854139,0.2429468036051291,True,False,1,True,,,
8930e1c16a3ffff,True,170.37648555743004,184.84300362646457,0.044797502878898894,0.6554573478691229,0.3490713689233521,0.02936285242816247,0.028838610230807495,True,True,2604.1169471971143,440.4834357100639,0.1691488687496039,211,True,True,True,True,True,14.466518069034521,0.0849091235900519,True,True,4,False,성동구,행당1동,11040560.0
8930e1c16a7ffff,True,247.58729130665017,269.1087019343538,0.06521965999861598,0.47028154602392225,0.25298100019564274,0.030671602535303683,0.028838610230807495,True,True,2276.458775497781,359.28801058014574,0.15782759364995844,315,True,True,True,True,False,21.52141062770363,0.08692453685374427,True,True,4,False,성동구,행당1동,11040560.0
8930e1c16cbffff,True,164.996013259797,240.2606588273261,0.05822821174911,0.5903449167978606,0.3152835983396693,0.03437472882031655,0.028838610230807495,True,True,3554.560909956011,724.9176677405304,0.2039401450992442,110,True,True,True,True,True,75.2646455675291,0.4561603888514567,True,True,4,False,성동구,금호2·3가동,11040720.0
8930e1c16dbffff,True,297.37828098404407,373.3774150210804,0.09048963442578417,0.6767068632680534,0.36009804600330503,0.061234956670545265,0.028838610230807495,True,True,3713.7819627465396,755.4062215920978,0.2034061851691031,39,True,True,True,True,True,75.99913403703636,0.2555638353465165,True,True,4,False,성동구,금호2·3가동,11040720.0
8930e1c1ad3ffff,True,385.2359447193347,477.2906925862487,0.11567346751415197,0.2652263503419006,0.14657493003810856,0.03067965162017093,0.028838610230807495,True,True,1970.4883075129371,331.66106503791787,0.16831415024051868,1,True,True,False,False,False,92.054747866914,0.23895679810974252,True,False,2,True,광진구,구의2동,11050610.0
8930e1c1b03ffff,True,335.2829055941776,362.8544946784788,0.08793935908350106,0.3642864791061458,0.19797864588175834,0.03203511949537966,0.028838610230807495,True,True,1673.6267965097793,333.0532213953629,0.19900088961883255,43,True,True,False,True,False,27.571589084301195,0.08223380501740675,True,False,3,True,강동구,암사2동,11250580.0
8930e1c1b07ffff,True,238.28908551154322,259.43482587197576,0.06287515421667009,0.47849950279406,0.2572454153533589,0.030085730030776484,0.028838610230807495,True,True,1927.527572759677,397.9325851694442,0.20644715582445172,244,True,True,True,True,False,21.14574036043254,0.08873986114403128,True,True,4,False,강동구,암사2동,11250580.0
8930e1c1b0bffff,True,390.7949498394896,419.09903958739267,0.10157046825748489,0.3708949826944589,0.20140789279313526,0.03767197706662795,0.028838610230807495,True,True,2306.767903591975,471.87921736021815,0.20456293701045225,71,True,True,False,True,False,28.30408974790305,0.07242695884255497,True,False,3,True,강동구,천호2동,11250730.0
8930e1c1b27ffff,True,271.7255593649849,298.042648525332,0.07223192732968892,0.685290253167433,0.36455208963182706,0.04949983576653414,0.028838610230807495,True,True,3268.3826497565606,740.5811586226378,0.22658949027213768,78,True,True,True,True,True,26.31708916034711,0.09685172503407267,True,True,4,False,강동구,암사1동,11250720.0
8930e1c1b2bffff,True,237.11478864622768,255.2261073392299,0.06185515304330588,0.5668882510440931,0.30311159941247484,0.03506495952678439,0.028838610230807495,True,True,3106.8521271654,688.1961469605947,0.22150914134059044,78,True,True,True,True,True,18.111318693002232,0.07638207130144081,True,True,4,False,강동구,암사1동,11250720.0
8930e1c1b2fffff,True,181.12590322409463,196.45015845933688,0.0476105471480355,0.5917588989707722,0.316017333887271,0.028173964959717523,0.028838610230807495,True,False,3262.3792565657823,740.7147846329419,0.22704741735412828,108,False,False,True,True,True,15.324255235242248,0.08460554212548274,True,False,2,True,,,
8930e1c1b33ffff,True,146.95850596331132,163.40193878331758,0.039601167907094656,0.6398846542873285,0.3409904757750715,0.025340179635605715,0.028838610230807495,True,False,3191.4486345956784,720.9330452922018,0.22589523687682228,201,False,False,True,True,True,16.44343282000625,0.11189167113682694,True,False,2,True,,,
8930e1c1b37ffff,True,200.0896009142435,219.52869518572209,0.053203730526132226,0.4746866085189121,0.25526685004856264,0.02525509840400382,0.028838610230807495,True,False,2701.8971956557693,597.2960719204433,0.22106543242311458,40,False,False,False,True,False,19.43909427147858,0.09715194684110541,True,False,1,True,,,
8930e1c1b3bffff,True,188.88202589626573,205.98101761748745,0.049920392163530045,0.6495520677745343,0.3460070347280895,0.0324258939539366,0.028838610230807495,True,True,3229.363482625969,727.9705852591346,0.22542231284140943,252,True,True,True,True,True,17.098991721221722,0.09052736299330309,True,True,4,False,강동구,암사1동,11250720.0
8930e1c1b47ffff,True,292.37858963916096,316.80819986615245,0.07677984001083824,0.4527768476846667,0.2438975621809258,0.03476413392584038,0.028838610230807495,True,True,2717.619776097402,561.9651106634373,0.2067857746717015,96,True,True,True,True,False,24.429610226991485,0.08355471670186689,True,True,4,False,강동구,천호2동,11250730.0
8930e1c1b4bffff,True,309.2096978103478,336.25378408695764,0.08149256160712737,0.49896989550405657,0.26786779454061854,0.040662334949466236,0.028838610230807495,True,True,2710.1032801847764,561.7359007577288,0.20727472080673964,90,True,True,True,True,True,27.044086276609846,0.08746196017822572,True,True,4,False,강동구,천호2동,11250730.0
8930e1c1b4fffff,True,121.36899735233318,136.29928824554378,0.03303272310977217,0.6789712657843038,0.3612730768149245,0.022428269822144433,0.028838610230807495,True,False,2717.561452440612,561.9530501608863,0.20678577467170153,163,False,False,True,False,True,14.930290893210596,0.12301568949991477,True,False,1,True,,,
8930e1c1c13ffff,True,175.00379151579816,239.2574861056094,0.057985088493117294,0.5681989100691786,0.3037917191027465,0.03294706408205411,0.028838610230807495,True,True,2832.6267754959413,704.319434969909,0.24864533551074533,33,True,True,True,True,True,64.25369458981123,0.36715601435418527,True,True,4,False,중랑구,면목7동,11070570.0
8930e1c1c17ffff,True,274.5801278608219,323.3796057083703,0.07837244869150035,0.6639413679865757,0.3534738481525812,0.05203471079669246,0.028838610230807495,True,True,3120.9478901964985,778.6748621073732,0.24949947564114788,40,True,True,True,True,True,48.79947784754842,0.17772399709961423,True,True,4,False,중랑구,면목7동,11070570.0
8930e1c1c4fffff,True,316.04044084844713,451.5137850259198,0.10942632227203897,0.4242257238639457,0.2290819761908243,0.04642146077562513,0.028838610230807495,True,True,2674.3143392282536,635.5341502880651,0.23764377319663396,4,True,True,True,True,False,135.47334417747265,0.4286582559300917,True,True,4,False,광진구,중곡4동,11050580.0
8930e1c1c83ffff,True,111.14274508109162,123.7524896039047,0.02999195209197576,0.5395208413644292,0.28891025959897404,0.016181283226824415,0.028838610230807495,True,False,2618.7085538462075,657.3688736083797,0.25102788649117685,137,False,False,True,False,True,12.609744522813088,0.11345539930305668,True,False,1,True,,,
8930e1c1c87ffff,True,53.901978551695706,60.70268434785765,0.014711558584740011,0.6566439636883208,0.34968712082218917,0.009660256141116624,0.028838610230807495,True,False,2466.8160048941268,620.8359576113568,0.2516750160448235,292,False,False,True,False,True,6.800705796161942,0.12616801792608778,True,False,1,True,,,
8930e1c1c8bffff,True,165.2879641511007,180.93203391883833,0.043849662423488825,0.5898737463485757,0.31503910126308454,0.025865764649863718,0.028838610230807495,True,False,3120.513857368964,778.5665711444923,0.24949947564114788,241,False,False,True,True,True,15.64406976773762,0.09464736194243603,True,False,2,True,,,
8930e1c1c8fffff,True,135.2600252425037,147.71346589682207,0.03579899852275294,0.6997612659046295,0.3720613048528472,0.025050752524399558,0.028838610230807495,True,False,3023.310906275511,755.126314145666,0.24976799858004817,391,False,False,True,True,True,12.45344065431837,0.09207037062126053,True,False,2,True,,,
8930e1c1c97ffff,True,224.0025084496661,253.18277246018238,0.06135994198131911,0.579430522295647,0.3096199631254196,0.035553823230266325,0.028838610230807495,True,True,2641.1086818986723,625.3331146821305,0.23676917158614746,85,True,True,True,True,True,29.180264010516282,0.13026757696810864,True,True,4,False,중랑구,면목본동,11070710.0
8930e1c1ca7ffff,True,325.7528389487919,396.54371871534124,0.09610408850885184,0.38218106882060826,0.2072644041004872,0.036729163264343334,0.028838610230807495,True,True,2466.977889909697,620.9622715390057,0.25170970282256394,5,True,True,False,True,False,70.79087976654932,0.21731469783960222,True,False,3,True,중랑구,면목3·8동,11070720.0
8930e1c1cabffff,True,157.1872876307069,190.83697504514961,0.04625016782491548,0.6044474267414157,0.3226015921971778,0.02795579492812878,0.028838610230807495,True,False,3121.0140197785904,778.69289635533,0.2494999674530689,52,False,False,True,True,True,33.649687414442724,0.21407384732980902,True,False,2,True,,,
8930e1c1cb3ffff,True,194.89547915882693,219.27342864730954,0.05314186557444311,0.5152132989271084,0.27629672860630594,0.02737939587374977,0.028838610230807495,True,False,2611.095207964713,624.6304868295725,0.239221643440745,92,False,False,True,True,True,24.377949488482614,0.12508217016473838,True,False,2,True,,,
8930e1c1cbbffff,True,108.64408212053007,121.24588582003996,0.029384465803498985,0.6444375793540039,0.3433530536285871,0.01893645401301739,0.028838610230807495,True,False,2662.785159377665,668.1807511467061,0.25093303107595455,292,False,False,True,False,True,12.601803699509887,0.11599162562328437,True,False,1,True,,,
8930e1c1cc3ffff,True,313.20719363743865,347.0798769337452,0.08411631211948789,0.4400701440213643,0.2373038721406841,0.03701707758896907,0.028838610230807495,True,True,2359.56992113769,582.3230740002798,0.24679203984745957,97,True,True,False,True,False,33.87268329630655,0.10814784584902215,True,False,3,True,중랑구,면목4동,11070540.0
8930e1c1cc7ffff,True,160.0857699177025,192.59401764962334,0.04667599471361569,0.5962154534375942,0.31832990365991354,0.02782894935282913,0.028838610230807495,True,False,2533.3312121384,627.1337158450742,0.24755298984995605,213,False,False,True,True,True,32.50824773192085,0.20306769145460468,True,False,2,True,,,
8930e1c1d93ffff,True,350.3789867345977,389.02838295604465,0.09428271432260821,0.486956007180869,0.2616336162769075,0.04591153411271182,0.028838610230807495,True,True,2415.1072105626404,631.921866348157,0.2616537533341802,34,True,True,True,True,True,38.64939622144698,0.11030740336812156,True,True,4,False,중랑구,망우3동,11070680.0
8930e1c1e07ffff,True,114.56757540195149,129.8896378633479,0.031479316565754915,0.5762730291930808,0.3079814948511771,0.018140681114275515,0.028838610230807495,True,False,2674.2998849370965,635.5307153157756,0.23764377319663396,133,False,False,True,False,True,15.322062461396413,0.13373821002705294,True,False,1,True,,,
8930e1c1e0fffff,True,241.51865389795125,273.7448941487485,0.06634326127102971,0.5376569625908976,0.2879430662787467,0.035669916343356166,0.028838610230807495,True,True,2549.5413746634963,596.8241341840661,0.2340907820187223,181,True,True,True,True,True,32.22624025079722,0.1334316821110379,True,True,4,False,광진구,중곡4동,11050580.0
8930e1c1e17ffff,True,88.2200196728762,96.42523631786199,0.02336907384537586,0.5985595990030526,0.3195463142788594,0.013987783469960898,0.028838610230807495,True,False,2678.478097155662,612.285044255543,0.22859438160265064,326,False,False,True,False,True,8.205216644985782,0.09300855605576935,True,False,1,True,,,
8930e1c1e4fffff,True,231.28828635929833,257.2388396133382,0.06234294743138036,0.4686923917506523,0.252156365342913,0.029219665140398844,0.028838610230807495,True,True,1867.875350945037,385.33731232953687,0.2062971236997043,95,True,True,True,True,False,25.950553254039875,0.11220003253310715,True,True,4,False,광진구,구의2동,11050610.0
8930e1c1e8bffff,True,310.00265817822924,333.93533694212715,0.08093067589542902,0.4704608567131133,0.2530740470736338,0.03807471511613484,0.028838610230807495,True,True,2690.9114700072546,543.6494580386312,0.2020317145688801,93,True,True,True,True,False,23.93267876389791,0.07720152757573563,True,True,4,False,광진구,중곡2동,11050560.0
8930e1c1e93ffff,True,179.7637389731303,199.67436439543053,0.04839194742757325,0.5931979575530602,0.31676408194190303,0.028706004376051517,0.028838610230807495,True,False,2800.20256862005,546.8078000438362,0.1952743727084377,346,False,False,True,True,True,19.910625422300228,0.11075996491859971,True,False,2,True,,,
8930e1c1eabffff,True,135.0608705658391,170.46139956997132,0.041312058818349665,0.534502518811927,0.28630618034207617,0.022081399495714377,0.028838610230807495,True,False,2674.3571703499606,635.5443288374379,0.237643773196634,30,False,False,True,False,True,35.40052900413221,0.2621079581067505,True,False,1,True,,,
8930e1c1eb3ffff,True,284.89204875985126,413.8047883401938,0.10028738352701122,0.4492066403403011,0.2420449305911825,0.045049758622687966,0.028838610230807495,True,True,2674.2571057019477,635.5205490969204,0.23764377319663393,26,True,True,True,True,False,128.91273958034253,0.45249679709035706,True,True,4,False,광진구,중곡4동,11050580.0
8930e1c1ed3ffff,True,112.31040797910036,120.33135402439608,0.02916282506003329,0.6042173324524771,0.32248219298385766,0.017620684364551567,0.028838610230807495,True,False,2342.572008196838,404.7675177602334,0.17278765235131344,309,False,False,True,False,True,8.020946045295716,0.07141765567077558,True,False,1,True,,,
8930e1c1ed7ffff,True,96.9890447334525,106.98076471816253,0.02592725189173748,0.5571151251126493,0.29804018476208854,0.014444464181492499,0.028838610230807495,True,False,2629.815947459426,522.2135368078468,0.19857417676409608,381,False,False,True,False,True,9.99171998471003,0.10301905758706566,True,False,1,True,,,
8930e1c1edbffff,True,365.83794443887007,396.32322736073996,0.09605065147364501,0.37058721001272227,0.20124818515219245,0.03559514294952248,0.028838610230807495,True,True,1870.9649043764487,313.85147314734223,0.16774845557669185,207,True,True,False,True,False,30.485282921869896,0.08333001916635209,True,False,3,True,광진구,군자동,11050540.0
8930e1c200bffff,True,264.20525988977784,302.58871444200923,0.07333368610332125,0.5962030815573354,0.3183234837145206,0.04372176963675847,0.028838610230807495,True,True,3783.9919255435393,897.3754699689954,0.23715047167815897,3,True,True,True,True,True,38.3834545522314,0.14527891900503553,True,True,4,False,도봉구,창1동,11100590.0
8930e1c201bffff,True,86.3488576141952,95.13909777351434,0.023057372596138923,0.5854533249264542,0.31274528144348085,0.013499015450477641,0.028838610230807495,True,False,3698.713601215872,876.2417227311662,0.23690445306257849,14,False,False,True,False,True,8.79024015931914,0.10179914827123412,True,False,1,True,,,
8930e1c2023ffff,True,236.18218502080293,257.618049066162,0.06243485048543864,0.5151051850867978,0.27624062679021283,0.03216051521516842,0.028838610230807495,True,True,2486.6389720087877,536.3669269533336,0.21569955791372442,252,True,True,True,True,True,21.43586404535904,0.09075986846116682,True,True,4,False,도봉구,창4동,11100620.0
8930e1c2033ffff,True,199.38902481083983,214.0036170850931,0.051864703907525435,0.5623642082104986,0.3007640089622741,0.029166853147027494,0.028838610230807495,True,True,2571.2889026527428,589.749634043141,0.22935953771461043,525,True,True,True,True,True,14.614592274253283,0.07329687422925175,True,True,4,False,도봉구,창5동,11100630.0
8930e1c2043ffff,True,173.1441166722405,188.40295078678832,0.04566027149894148,0.7457875935898589,0.3959450237534045,0.03405286400385519,0.028838610230807495,True,True,3553.0092741175163,840.9980614688657,0.23670021567217828,97,True,True,True,True,True,15.258834114547824,0.08812793878196043,True,True,4,False,도봉구,창2동,11100600.0
8930e1c204bffff,True,133.3578473806687,147.24887274869553,0.03568640236015879,0.588601822907458,0.31437908202065357,0.021005081482198474,0.028838610230807495,True,False,3552.9339653861985,840.9802358759208,0.2367002156721783,69,False,False,True,False,True,13.891025368026845,0.10416353923571553,True,False,1,True,,,
8930e1c2053ffff,True,181.91135282073577,197.30078303520025,0.04781669969986866,0.7562823704586532,0.4013909133836301,0.03616292699652624,0.028838610230807495,True,True,3690.421142188583,874.5401825879796,0.23697571331095796,307,True,True,True,True,True,15.389430214464483,0.08459851447331036,True,True,4,False,도봉구,창1동,11100590.0
8930e1c2057ffff,True,206.8433338630362,225.36844181804688,0.0546190184268973,0.6644728589029371,0.3537496463811818,0.03629285532459265,0.028838610230807495,True,True,3764.6904007233197,892.6663055173602,0.2371154624948309,99,True,True,True,True,True,18.525107955010668,0.08956105864778456,True,True,4,False,도봉구,창1동,11100590.0
8930e1c205bffff,True,202.78301087438567,222.56122601307607,0.05393867751251245,0.6776447719768202,0.3605847402298739,0.036551262823697736,0.028838610230807495,True,True,3552.7244842975756,840.9306516570646,0.2367002156721783,47,True,True,True,True,True,19.7782151386904,0.09753388636162451,True,True,4,False,도봉구,창2동,11100600.0
8930e1c2067ffff,True,176.3238481022354,198.55286540323186,0.04812014728720533,0.5593029606762879,0.2991754838882745,0.026913740845912987,0.028838610230807495,True,False,3784.741597452017,897.5532550156946,0.23715047167815897,37,False,False,True,True,True,22.229017300996475,0.1260692614200873,True,False,2,True,,,
8930e1c2083ffff,True,91.87018596652877,98.16591739367614,0.023790935446708687,0.6491921968066628,0.34582029254227153,0.015444889646734317,0.028838610230807495,True,False,2502.9927552005634,666.6390873345981,0.2663368025934141,112,False,False,True,False,True,6.295731427147373,0.06852855864949603,True,False,1,True,,,
8930e1c2087ffff,True,171.29950969483116,187.6560300050286,0.04547925201097207,0.5577158702185557,0.298351919978908,0.025364500612188288,0.028838610230807495,True,False,2504.869788117362,665.8556253263623,0.26582444663792826,124,False,False,True,True,True,16.356520310197453,0.09548492193198028,True,False,2,True,,,
8930e1c208bffff,True,211.90380482720786,240.40730308053926,0.05826375161930582,0.6365641398790268,0.3392674134165992,0.037088614935668666,0.028838610230807495,True,True,2504.0404019441703,666.3824130997956,0.2661228678987797,88,True,True,True,True,True,28.5034982533314,0.13451149816103553,True,True,4,False,도봉구,쌍문2동,11100520.0
8930e1c208fffff,True,145.76412864314128,157.12363975639528,0.038079594933191345,0.5697273080514106,0.30458482664818126,0.02169498511297524,0.028838610230807495,True,False,2551.215596897955,642.678592345188,0.25191073350548127,188,False,False,True,False,True,11.359511113254001,0.0779307722619759,True,False,1,True,,,
8930e1c20a7ffff,True,194.15013255941543,206.58184825584658,0.05006600607221774,0.5256476393783327,0.2817112569161483,0.026317077904962526,0.028838610230807495,True,False,2267.9878299808615,470.46646534566156,0.2074378262204483,20,False,False,True,True,True,12.431715696431155,0.06403145613421973,True,False,2,True,,,
8930e1c20abffff,True,218.16738914806515,235.57022951725284,0.05709146588154179,0.5166666749233316,0.27705090617154654,0.02949725784351503,0.028838610230807495,True,True,2619.6394286164887,608.7870838673647,0.2323934650002133,120,True,True,True,True,True,17.402840369187686,0.07976829368103582,True,True,4,False,도봉구,창5동,11100630.0
8930e1c20cbffff,True,66.60152670514012,71.33009304492548,0.017287157132490343,0.6248917774964763,0.333210457842024,0.010802602348382779,0.028838610230807495,True,False,2795.941994549445,698.3607034008537,0.24977653497900687,260,False,False,True,False,True,4.72856633978536,0.07099786707172319,True,False,1,True,,,
8930e1c20cfffff,True,133.93716633414678,151.68193499669422,0.036760774205026533,0.6988616512445665,0.37159448195516337,0.02569069536195351,0.028838610230807495,True,False,3471.75037070787,834.4737746590001,0.24036111055094544,226,False,False,True,True,True,17.744768662547443,0.1324857703669626,True,False,2,True,,,
8930e1c20dbffff,True,236.56132856011067,280.72969681214147,0.06803605846260863,0.5163219743853252,0.2768720361384881,0.0351285120348095,0.028838610230807495,True,True,2733.512279776695,679.5926170082689,0.24861516885659865,39,True,True,True,True,True,44.1683682520308,0.18671001097631873,True,True,4,False,도봉구,쌍문3동,11100530.0
8930e1c2103ffff,True,329.4393579123705,361.0242789979032,0.08749579838273862,0.4494065309267121,0.24214865667181523,0.03932118322184959,0.028838610230807495,True,True,2830.843210027726,530.8969031548763,0.18754020048665168,24,True,True,True,True,False,31.5849210855327,0.09587476519406693,True,True,4,False,노원구,상계10동,11110740.0
