hex_id,access_cost_m0,access_cost_m3,cost_gap_m3_minus_m0,cost_gap_ratio_m3_over_m0,official_400m_ok_m0,hidden_vulnerable_final,registered_population,registered_senior_population,demand_index_final,m0_rank,m3_rank,rank_shift_m3_minus_m0,abs_rank_shift_m0_m3,m0_frozen_vulnerability,m3_under_m0_frozen_vulnerability,delta_vulnerability_m3_minus_m0,m0_frozen_vulnerable,m3_under_m0_frozen_vulnerable,new_environment_burden_vulnerable,resolved_environment_burden_vulnerable,m0_400_to_m3_over_400,diagnostic_label
8930e1c263bffff,235.4539993867815,256.84135231860057,21.387352931819066,1.0908345281350942,True,False,2333.0196997245584,539.7909823214006,0.24509523924957455,3222.0,3125.0,-97.0,97.0,0.027747916507727555,0.03026838541043898,0.0025204689027114244,True,True,False,False,False,no_crossing
8930e1c2643ffff,228.95041120020497,251.30646548486794,22.356054284662974,1.0976458359147203,True,False,2263.6219053432387,540.2994302000884,0.18933628632857383,3156.0,3061.0,-95.0,95.0,0.020610702458603896,0.022623251728963855,0.002012549270359959,False,False,False,False,False,no_crossing
8930e1c2647ffff,294.8175216635486,318.46516528371455,23.64764362016598,1.0802111200403928,True,True,2332.596255929996,539.6930100917397,0.24682859184655434,3680.0,3549.0,-131.0,131.0,0.0349988438703963,0.03780614033735962,0.002807296466963323,True,True,False,False,False,hidden_vulnerable_under_m3_threshold
8930e1c264bffff,13.333787002889363,15.73451965685238,2.4007326539630167,1.1800488228470118,True,False,1948.5184836747349,532.4675997264012,0.22058779627477604,485.0,486.0,1.0,1.0,0.0014082925491989019,0.0016618539649063816,0.00025356141570747974,False,False,False,False,False,no_crossing
8930e1c264fffff,103.40967737283637,113.299392613293,9.889715240456624,1.0956362643391677,True,False,2005.8287089465794,539.4290988020429,0.2431413381625681,1490.0,1445.0,-45.0,45.0,0.012085849949194144,0.013241695489698793,0.0011558455405046488,False,False,False,False,False,no_crossing
8930e1c2653ffff,234.0291452299025,256.32436964390934,22.29522441400684,1.095266871107463,True,False,2020.2525435321472,542.5648831987402,0.18303830933071183,3208.0,3121.0,-87.0,87.0,0.020332361437124562,0.02226936189346546,0.0019370004563408968,False,False,False,False,False,no_crossing
8930e1c2657ffff,162.0058557532545,174.0446960694847,12.038840316230193,1.0743111430155101,True,False,2345.7004122492644,552.7415228503658,0.2971382328253428,2376.0,2238.0,-138.0,138.0,0.023299707620312197,0.02503113552550479,0.0017314279051925917,False,False,False,False,False,no_crossing
8930e1c265bffff,172.91929557958602,193.8334451798094,20.914149600223368,1.1209474600860703,True,False,1898.6940134577635,543.7010628993439,0.21077581817899577,2530.0,2496.0,-34.0,34.0,0.017416737126620372,0.01952324724507187,0.0021065101184514975,False,False,False,False,False,no_crossing
8930e1c2663ffff,100.25622618586716,107.76859517981377,7.512368993946609,1.074931695314556,True,False,2125.1698801245193,476.22360288465836,0.30868022379342963,1450.0,1368.0,-82.0,82.0,0.01499633476032593,0.01612003554742176,0.0011237007870958278,False,False,False,False,False,no_crossing
8930e1c2667ffff,305.9418109661714,335.06863731502364,29.126826348852262,1.095203811002063,True,True,2107.06874510083,470.67310016220756,0.22641774533117864,3734.0,3635.0,-99.0,99.0,0.033203170669373214,0.036364239054449465,0.0031610683850762517,True,True,False,False,False,hidden_vulnerable_under_m3_threshold
8930e1c266bffff,85.46530855780544,94.88528822321106,9.41997966540562,1.1102199222627775,True,False,2060.290706296156,516.3713894948709,0.2290220125853299,1223.0,1209.0,-14.0,14.0,0.00938642985939001,0.010421001428816993,0.0010345715694269828,False,False,False,False,False,no_crossing
8930e1c266fffff,165.69960194606904,177.11638695099228,11.416785004923241,1.0689004974715577,True,False,2029.9763627022262,492.3363356636012,0.21441694680564732,2430.0,2275.0,-155.0,155.0,0.01699064503137192,0.018161308926396096,0.0011706638950241752,False,False,False,False,False,no_crossing
8930e1c2673ffff,215.2206659705957,230.10752805137787,14.88686208078218,1.0691702258872113,True,True,2332.7832430332974,539.7362733150139,0.39492557584032306,3027.0,2885.0,-142.0,142.0,0.04145581641903326,0.044323324605076556,0.0028675081860432966,True,True,False,False,False,hidden_vulnerable_under_m3_threshold
8930e1c2677ffff,46.799958073227494,50.46179357627986,3.661835503052366,1.0782444184527413,True,False,2285.0250519126835,525.1146072537828,0.3505554485088811,717.0,695.0,-22.0,22.0,0.007978341724587409,0.008602602433044993,0.000624260708457584,False,False,False,False,False,no_crossing
8930e1c267bffff,0.0,0.0,0.0,,True,False,2192.0189469794536,502.16780003494864,0.30289018571868676,225.5,225.5,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,no_crossing
8930e1c268bffff,116.65091291027667,129.28089560894946,12.62998269867279,1.108271614714128,True,False,2529.453282665448,734.2847463481176,0.25647011588023466,1707.0,1670.0,-37.0,37.0,0.014409315407199303,0.015969435253261936,0.0015601198460626336,False,False,False,False,False,no_crossing
8930e1c268fffff,237.5842994673429,269.28889143361306,31.704591966270158,1.133445652921304,True,False,2404.5243400808954,683.757789689372,0.2320057906111053,3245.0,3207.0,-38.0,38.0,0.026447027793118156,0.02997626868479868,0.003529240891680524,False,True,True,False,False,threshold_crossing_under_environment_cost
8930e1c2693ffff,177.46122027184143,199.85588810824444,22.394667836403016,1.1261947134258294,True,False,2038.9474660627282,536.0034614833979,0.20273576441906538,2599.0,2560.0,-39.0,39.0,0.017162177175086328,0.01932795320545966,0.0021657760303733335,False,False,False,False,False,no_crossing
8930e1c269bffff,99.08900047030869,117.288577259735,18.199576789426317,1.1836689915434124,True,False,2217.267548340742,631.053169873458,0.2649490610867564,1432.0,1499.0,67.0,67.0,0.01265925787249709,0.014984370999626635,0.002325113127129545,False,False,False,False,False,no_crossing
8930e1c26a3ffff,7.8223145923036075,8.38318051951501,0.5608659272114025,1.0717007633217974,True,False,2039.514875110214,536.1526233517596,0.24467388246802171,460.0,458.0,-2.0,2.0,0.0009202037362326802,0.0009861830465321332,6.59793102994531e-05,False,False,False,False,False,no_crossing
8930e1c26a7ffff,173.0795080067383,207.52434248035917,34.44483447362086,1.1990116269124123,True,False,2280.711553039796,569.7393530129195,0.22779712266763646,2535.0,2645.0,110.0,110.0,0.01890306837889831,0.022664998770619435,0.0037619303917211244,False,False,False,False,False,no_crossing
8930e1c26abffff,0.0,0.0,0.0,,True,False,2253.48071363864,597.6489641866713,0.2058011988930879,225.5,225.5,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,no_crossing
8930e1c26afffff,128.7390790549525,143.95176017557142,15.212681120618925,1.1181667698129591,True,False,2543.7378005553865,644.8322844861458,0.241945172708918,1894.0,1860.0,-34.0,34.0,0.01496933659054429,0.016738214741691845,0.0017688781511475543,False,False,False,False,False,no_crossing
8930e1c26b3ffff,76.62162899066024,111.1950892324507,34.57346024179046,1.4512232472374709,True,False,2039.3945968707849,536.1210043160816,0.21505080003865729,1121.0,1407.0,286.0,286.0,0.00788092984306677,0.01143698859810605,0.00355605875503928,False,False,False,False,False,no_crossing
8930e1c26bbffff,0.0,0.0,0.0,,True,False,2068.3865251351235,547.8474039448915,0.21481580421895285,225.5,225.5,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,no_crossing
8930e1c26c3ffff,273.11420705789527,312.138365537902,39.02415848000675,1.1428858604625218,True,True,1900.81987708942,544.4300430741388,0.22864136153021497,3533.0,3521.0,-12.0,12.0,0.029943533502269665,0.03422204105202982,0.004278507549760155,True,True,False,False,False,hidden_vulnerable_under_m3_threshold
8930e1c26c7ffff,119.52205903401895,129.57800351854596,10.055944484527004,1.0841346322662064,True,False,2438.394850017924,706.811920435876,0.2932180167108546,1746.0,1672.0,-74.0,74.0,0.01695585447471691,0.01838242905570653,0.0014265745809896174,False,False,False,False,False,no_crossing
8930e1c26cbffff,38.801246921955304,41.414149498179235,2.612902576223931,1.06734068576403,True,False,1898.5769403089337,543.680968664216,0.2396895463029072,633.0,614.0,-19.0,19.0,0.004467998687584561,0.004768876783199292,0.0003008780956147306,False,False,False,False,False,no_crossing
8930e1c26cfffff,0.0,0.0,0.0,,True,False,2184.591080247391,617.5191615147766,0.3032779922532772,225.5,225.5,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,no_crossing
8930e1c26d3ffff,192.22300138143748,213.92572537751565,21.702723996078163,1.1129038868403287,True,False,1969.8052744638644,567.5345497216275,0.22423998111326404,2773.0,2705.0,-68.0,68.0,0.02065261950197835,0.022984380517186077,0.002331761015207729,False,False,False,False,False,no_crossing
8930e1c26d7ffff,226.50879901638817,250.6156581707363,24.106859154348143,1.1064279147610685,True,False,2119.6614147754162,613.4812983039643,0.2045223680698483,3140.0,3054.0,-86.0,86.0,0.0221074942360737,0.024460348748211364,0.0023528545121376636,False,False,False,False,False,no_crossing
8930e1c26dbffff,62.92436711887261,68.59825396388737,5.6738868450147635,1.0901699469506945,True,False,1898.465007186885,543.6489152314955,0.21300960313217,929.0,890.0,-39.0,39.0,0.006407998451410996,0.006985807331834858,0.0005778088804238623,False,False,False,False,False,no_crossing
8930e1c2a37ffff,328.35844176726926,402.9334298477423,74.57498808047302,1.2271145753984591,True,False,1480.9396922161159,245.06419306319043,0.09676901740624397,3830.0,3891.0,61.0,61.0,0.014391193691943268,0.017659643536765947,0.0032684498448226785,False,False,False,False,True,distance_standard_crossing
8930e1c2a47ffff,278.0351029304195,319.31691109590054,41.28180816548104,1.1484769647083453,True,False,1480.5206450643336,244.99484962358468,0.0946726504034692,3573.0,3556.0,-17.0,17.0,0.011894764871977171,0.013660863456087793,0.0017660985841106216,False,False,False,False,False,no_crossing
8930e1c2a4bffff,218.0116217424638,245.66666821598827,27.655046473524465,1.126851248811833,True,False,1480.3704838235699,244.97000111456668,0.09981572694665497,3054.0,3013.0,-41.0,41.0,0.009886418987226912,0.011140523582033662,0.0012541045948067497,False,False,False,False,False,no_crossing
8930e1c2a5bffff,728.7011631049627,859.3743495626131,130.67318645765044,1.1793234223764073,False,False,1480.2832381475714,244.95556380067796,0.1308856766682386,4314.0,4317.0,3.0,3.0,0.04434387655982098,0.052295772265965025,0.007951895706144047,True,True,False,False,False,no_crossing
8930e1c2a7bffff,0.0,0.0,0.0,,True,False,1480.6079106855777,245.0092902379897,0.09258561373202705,225.5,225.5,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,no_crossing
8930e1c2bc3ffff,532.350558341376,616.4596145510407,84.10905620966469,1.1579956194123662,False,False,1481.0898530624445,245.08904150693778,0.09895100164150405,4230.0,4227.0,-3.0,3.0,0.023911374349197732,0.027689266750500194,0.0037778924013024615,False,True,True,False,False,threshold_crossing_under_environment_cost
8930e1c2bc7ffff,774.4327005725298,858.4816861380847,84.04898556555486,1.1085297476506588,False,False,1015.2336857016213,167.9996999639666,0.07561754784503291,4322.0,4316.0,-6.0,6.0,0.025767113600819635,0.028563611937602446,0.0027964983367828114,False,True,True,False,False,threshold_crossing_under_environment_cost
8930e1c2bcfffff,505.8271556677138,551.4252449785849,45.59808931087116,1.09014559380601,False,False,1481.1771854235028,245.10349316537025,0.10265023957226677,4211.0,4168.0,-43.0,43.0,0.023653826537863333,0.02578611477690338,0.0021322882390400477,False,False,False,False,False,no_crossing
8930e1c2bd7ffff,937.115824693111,1072.9337664239722,135.8179417308612,1.1449318623718037,False,False,1097.169170745382,181.5582895750283,0.08334156014830386,4346.0,4344.0,-2.0,2.0,0.03479215201893947,0.039834643406967275,0.0050424913880278074,True,True,False,False,False,no_crossing
8930e1c2c03ffff,148.41848085125807,169.97928168924827,21.5608008379902,1.1452703242502393,True,False,1682.4102530805744,453.2058281865332,0.2273381528285888,2189.0,2196.0,7.0,7.0,0.016175692759494032,0.018525540891637982,0.00234984813214395,False,False,False,False,False,no_crossing
8930e1c2c07ffff,241.73522303354827,306.9403001287784,65.20507709523014,1.2697375925484427,True,False,1682.545099515654,453.2421529712737,0.19196050238356577,3281.0,3486.0,205.0,205.0,0.02207819836372196,0.02803351843815929,0.005955320074437331,False,True,True,False,False,threshold_crossing_under_environment_cost
8930e1c2c13ffff,142.6524247904058,160.71967040855472,18.067245618148917,1.126652215303697,True,False,1682.3109832933449,453.17908700015914,0.1579039330994609,2097.0,2061.0,-36.0,36.0,0.010604285848975688,0.011947342143462103,0.0013430562944864149,False,False,False,False,False,no_crossing
8930e1c2c17ffff,109.58175568335767,123.73261949944616,14.150863816088489,1.1291352171521887,True,False,1682.4458184509213,453.21540874697814,0.21920623841513057,1587.0,1603.0,16.0,16.0,0.011498292363962728,0.012983126845262408,0.0014848344812996798,False,False,False,False,False,no_crossing
8930e1c2c1bffff,113.72637853776938,122.82628715126282,9.09990861349344,1.0800158127823554,True,False,1682.2754168178906,453.1695061420216,0.266310597458171,1656.0,1592.0,-64.0,64.0,0.014606549987597571,0.015775304956801295,0.0011687549692037235,False,False,False,False,False,no_crossing
8930e1c2c43ffff,294.6814938064898,322.1437720204988,27.46227821400896,1.0931930874221873,True,True,2647.2844188863337,639.3584879522048,0.37986920639893,3678.0,3569.0,-109.0,109.0,0.05454740343225256,0.05963084436896779,0.005083440936715228,True,True,False,False,False,hidden_vulnerable_under_m3_threshold
8930e1c2c47ffff,479.8982906070777,577.4664920154179,97.5682014083402,1.203310166587414,False,False,2613.2053881326133,632.7933886702448,0.2386157392804718,4182.0,4196.0,14.0,14.0,0.05500355743176393,0.06618633985611626,0.011182782424352326,True,True,False,False,False,no_crossing
8930e1c2c4bffff,339.8670635725024,381.0722539984981,41.20519042599574,1.1212391397767958,True,True,2647.228394788675,639.3449573009032,0.30432615144310304,3881.0,3812.0,-69.0,69.0,0.05009886018643027,0.05617280289923104,0.006073942712800769,True,True,False,False,False,hidden_vulnerable_under_m3_threshold
8930e1c2c53ffff,0.0,0.0,0.0,,True,False,3222.8324051042937,851.601734428156,0.3603891397821489,225.5,225.5,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,no_crossing
8930e1c2c57ffff,100.31522497843184,120.49356319373649,20.17833821530465,1.201149309286233,True,False,2284.551841303825,587.0416839889193,0.23947071625919022,1451.0,1557.0,106.0,106.0,0.011540433972636209,0.013861784295095362,0.002321350322459153,False,False,False,False,False,no_crossing
8930e1c2c5bffff,0.0,0.0,0.0,,True,False,2776.1625273297536,686.9070573670016,0.3428604151204193,225.5,225.5,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,no_crossing
8930e1c2c8fffff,300.23806709719247,376.5736017076531,76.33553461046063,1.2542500201540048,True,False,1682.3465384996753,453.18866482263246,0.16311797420353688,3707.0,3805.0,98.0,98.0,0.023099880833338783,0.02897302600077028,0.0058731451674314955,False,True,True,False,False,threshold_crossing_under_environment_cost
8930e1c2ca3ffff,149.68554732356156,191.79823345447753,42.11268613091596,1.2813410304729342,True,False,1682.6162167708596,453.2613104594575,0.1790655349432284,2205.0,2463.0,258.0,258.0,0.012707859146006749,0.01628310133324919,0.0035752421872424413,False,False,False,False,False,no_crossing
8930e1c2ca7ffff,291.3572130497473,337.65290775617876,46.29569470643145,1.158896682947495,True,False,1682.7510711933526,453.2976373958386,0.15876569387187175,3661.0,3648.0,-13.0,13.0,0.021783782712217512,0.025245153527237864,0.0034613708150203516,False,False,False,False,False,no_crossing
8930e1c2cabffff,47.88803513868142,51.92887152884996,4.040836390168543,1.0843809185001323,True,False,1682.580663766517,453.2517332301533,0.2471349499994891,730.0,707.0,-23.0,23.0,0.005692281536053828,0.006172601480427393,0.00048031994437356534,False,False,False,False,False,no_crossing
8930e1c2cafffff,209.4221708448215,246.98051788936345,37.55834704454196,1.1793427452930574,True,False,1682.7155193624333,453.2880604826298,0.14549944734015627,2963.0,3020.0,57.0,57.0,0.01427132088004402,0.016830778745629247,0.002559457865585226,False,False,False,False,False,no_crossing
8930e1c2cb3ffff,464.6193756158367,594.2776284866136,129.6582528707769,1.2790633789193993,False,False,1682.5169153129557,453.23456074167194,0.14659331173814116,4166.0,4209.0,43.0,43.0,0.03191566337078326,0.04082215623148814,0.008906492860704877,True,True,False,False,False,no_crossing
8930e1c2cb7ffff,443.0546414534715,566.1415318613134,123.0868904078419,1.2778142443199485,False,False,1682.6517584841843,453.27088464719975,0.14015375179262285,4136.0,4182.0,46.0,46.0,0.029010534817115255,0.03707007462464969,0.008059539807534433,True,True,False,False,False,no_crossing
8930e1c2cbbffff,259.39749018993894,337.35739530188886,77.95990511194992,1.300542249097573,True,False,1682.4813725003762,453.2249862578136,0.1715610016373021,3427.0,3646.0,219.0,219.0,0.021050616007982394,0.0273772154879108,0.006326599479928405,False,True,True,False,False,threshold_crossing_under_environment_cost
8930e1c2ccbffff,198.27816140379971,226.52800888660283,28.24984748280312,1.1424758394106318,True,True,3377.78057338343,908.7560626405194,0.3468405790520933,2842.0,2856.0,14.0,14.0,0.03343439079706862,0.03819798369106408,0.004763592893995458,True,True,False,False,False,hidden_vulnerable_under_m3_threshold
8930e1c2ccfffff,82.52510295790748,88.21717672799893,5.692073770091454,1.0689738463336997,True,False,2735.4875429017684,736.170310583994,0.281066651178115,1187.0,1121.0,-66.0,66.0,0.011206890679907437,0.011979873035541943,0.0007729823556345064,False,False,False,False,False,no_crossing
8930e1c2cdbffff,290.59191331779147,326.16547788267883,35.57356456488736,1.1224175998524228,True,True,3377.5812894989435,908.7024474235806,0.34781682669465575,3656.0,3592.0,-64.0,64.0,0.04914224701072574,0.05515812294113369,0.006015875930407949,True,True,False,False,False,hidden_vulnerable_under_m3_threshold
8930e1c2e07ffff,0.0,0.0,0.0,,True,False,2669.1181874601943,347.6044187428534,0.22346929766745846,225.5,225.5,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,no_crossing
8930e1c2e13ffff,136.17962687071247,151.56870530846913,15.389078437756666,1.1130057321449918,True,False,3915.5672749665314,463.93430217764325,0.31015139388518675,2001.0,1952.0,-49.0,49.0,0.02046973963764867,0.022782937552218517,0.0023131979145698464,False,False,False,False,False,no_crossing
8930e1c2e1bffff,0.0,0.0,0.0,,True,False,3374.1212248586594,462.4913811194043,0.21417353956959753,225.5,225.5,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,no_crossing
8930e1c2e33ffff,142.58862159527314,167.0853964374223,24.496774842149165,1.1718003482190984,True,False,2669.3321623150623,347.63228510163856,0.24766324054771852,2095.0,2150.0,55.0,55.0,0.016986597520231184,0.01990490088926457,0.0029183033690333877,False,False,False,False,False,no_crossing
8930e1c2e3bffff,14.254638869713245,15.617303091811122,1.3626642220978766,1.0955944401364752,True,False,2669.2755950485575,347.6249182372241,0.22837441074519957,491.0,485.0,-6.0,6.0,0.001560942650326997,0.0017101600890701521,0.0001492174387431552,False,False,False,False,False,no_crossing
8930e1c2e43ffff,0.0,0.0,0.0,,True,False,2210.3772607356227,458.82931551007533,0.2649641143310417,225.5,225.5,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,no_crossing
8930e1c2e4fffff,0.0,0.0,0.0,,True,False,2210.507584689613,458.85636810949626,0.22009038983686902,225.5,225.5,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,no_crossing
8930e1c2e53ffff,0.0,0.0,0.0,,True,False,2309.5167758795737,496.3365024404458,0.2270696716626158,225.5,225.5,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,no_crossing
8930e1c2e5bffff,250.8864750084253,286.57808562615503,35.69161061772974,1.142261995655729,True,False,2210.200063233133,458.7925329163427,0.20250710493786267,3358.0,3342.0,-16.0,16.0,0.024234464473091008,0.027682107752680797,0.003447643279589789,False,True,True,False,False,threshold_crossing_under_environment_cost
8930e1c2e67ffff,374.88114314640194,556.4198348426116,181.5386916962097,1.484256663785603,True,True,2552.659153118111,337.5587119081765,0.1499129427219108,3991.0,4173.0,182.0,182.0,0.02637239919859377,0.0391434092505269,0.01277101005193313,False,True,True,False,True,threshold_crossing_under_environment_cost
8930e1c2e83ffff,87.17736529150369,92.48199104288643,5.304625751382744,1.0608486587504122,True,False,3825.720512391561,467.31983502998247,0.3262826489187011,1253.0,1175.0,-78.0,78.0,0.01380579261444265,0.014645856578017834,0.0008400639635751835,False,False,False,False,False,no_crossing
8930e1c2e8fffff,259.6808227867978,281.54617894433846,21.865356157540646,1.084200889087187,True,True,3911.669914772821,463.572608246326,0.41544215543986274,3432.0,3295.0,-137.0,137.0,0.05267850628154685,0.05711408334623806,0.004435577064691214,True,True,False,False,False,hidden_vulnerable_under_m3_threshold
8930e1c2e93ffff,267.3405462123075,290.9855355297863,23.644989317478803,1.088445204636865,True,True,2302.704430316423,518.8057302170437,0.24360074024716552,3490.0,3373.0,-117.0,117.0,0.03130631342202288,0.034075206719059524,0.0027688932970366467,True,True,False,False,False,hidden_vulnerable_under_m3_threshold
8930e1c2e9bffff,232.9671728257598,261.52740256851973,28.56022974275993,1.122593365392817,True,False,2957.592354880635,496.6393299803631,0.20619019688081344,3198.0,3155.0,-43.0,43.0,0.022931740311854423,0.025743019530998786,0.0028112792191443622,False,False,False,False,False,no_crossing
8930e1c2eabffff,0.0,0.0,0.0,,True,False,2669.1747385771155,347.61178350407636,0.21392440585870276,225.5,225.5,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,no_crossing
8930e1c2eafffff,277.8159190486538,310.25681739107563,32.440898342421804,1.11677120034558,True,False,2669.38871169968,347.63964963726033,0.19019593023641543,3572.0,3513.0,-59.0,59.0,0.025128883001086535,0.02806321283246705,0.002934329831380516,False,True,True,False,False,threshold_crossing_under_environment_cost
8930e1c2eb3ffff,0.0,0.0,0.0,,True,False,2752.3901853212815,624.921188846171,0.24562644144418594,225.5,225.5,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,no_crossing
8930e1c2ebbffff,0.0,0.0,0.0,,True,False,3191.448166892976,404.76097847681484,0.257611398671234,225.5,225.5,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,no_crossing
8930e1c2ec7ffff,152.78373415707324,178.80872823017455,26.02499407310131,1.1703387747176388,True,False,3918.152648819409,464.1677289435534,0.2838609715221375,2255.0,2292.0,37.0,37.0,0.020961051158547808,0.024531530929688582,0.003570479771140774,False,False,False,False,False,no_crossing
8930e1c2ed7ffff,171.21573951350356,184.78388389056036,13.568144377056797,1.0792458941894574,True,False,3734.6635733947282,662.2351692003418,0.32889579380208916,2506.0,2375.0,-131.0,131.0,0.027337757456385562,0.02950416249115134,0.0021664050347657768,True,True,False,False,False,no_crossing
8930e1c3003ffff,237.77480430742617,308.7205146146415,70.94571030721534,1.298373540938709,True,True,3672.0470803660883,602.076167924181,0.3457209253665711,3254.0,3502.0,248.0,248.0,0.03996160216581349,0.051885086905611236,0.011923484739797749,True,True,False,False,False,hidden_vulnerable_under_m3_threshold
8930e1c3007ffff,138.64989916539398,182.96901219718828,44.3191130317943,1.3196476398365533,True,False,3798.9588525944887,574.1383958941425,0.3205391191696731,2039.0,2346.0,307.0,307.0,0.021559804170472294,0.028451344688902046,0.006891540518429752,False,True,True,False,False,threshold_crossing_under_environment_cost
8930e1c300bffff,137.98266670236674,147.95873926415828,9.97607256179154,1.0722994619556836,True,False,3318.7708952163102,680.1302217477454,0.3439791654868802,2029.0,1917.0,-112.0,112.0,0.02307010922004502,0.024738065703913133,0.001667956483868114,False,False,False,False,False,no_crossing
8930e1c300fffff,169.96389966973356,187.39851100640382,17.434611336670258,1.1025783202818271,True,True,3588.8827848061846,615.7730269047593,0.354497936134293,2489.0,2411.0,-78.0,78.0,0.02930942521107093,0.032315936817648425,0.003006511606577493,True,True,False,False,False,hidden_vulnerable_under_m3_threshold
8930e1c3013ffff,222.7781189236708,324.9012559803591,102.12313705668831,1.4584073945416434,True,True,3334.698774665261,649.011154708187,0.2727833740313104,3093.0,3585.0,492.0,492.0,0.02933232229130813,0.04277847572872246,0.01344615343741433,True,True,False,False,False,hidden_vulnerable_under_m3_threshold
8930e1c301bffff,68.87764376875286,77.81319090459948,8.935547135846619,1.1297307318735594,True,False,3297.6162147168993,677.9444096351599,0.2750090876022903,1021.0,1007.0,-14.0,14.0,0.00914535350263996,0.01033178690577986,0.0011864334031399006,False,False,False,False,False,no_crossing
8930e1c3023ffff,81.47579531072158,87.91533546940737,6.439540158685787,1.0790362356590386,True,False,3337.520813732166,618.7141483777449,0.3072304913272593,1180.0,1116.0,-64.0,64.0,0.012128210545165448,0.01308677865193558,0.0009585681067701326,False,False,False,False,False,no_crossing
8930e1c3027ffff,203.67997860505938,221.24218626844637,17.562207663387,1.0862245164383122,True,False,3516.009276477828,579.1688930533362,0.2755687112475678,2907.0,2790.0,-117.0,117.0,0.027100859641745318,0.02943761815941738,0.0023367585176720627,True,True,False,False,False,no_crossing
8930e1c302bffff,347.2437432961256,437.4648205517226,90.22107725559698,1.2598205986354014,True,True,2903.4800131608154,703.4404052185262,0.29068774776817785,3909.0,3979.0,70.0,70.0,0.04882285237559672,0.061508035106912086,0.012685182731315366,True,True,False,False,True,distance_standard_crossing
8930e1c302fffff,148.24870771323162,205.72926133295695,57.48055361972533,1.387730554325736,True,False,2760.628683147469,632.7789705537645,0.2559606364302922,2186.0,2625.0,439.0,439.0,0.018274743690294176,0.02536042019149268,0.007085676501198505,False,False,False,False,False,no_crossing
8930e1c3033ffff,145.3140408491074,183.5920179181178,38.277977069010376,1.2634155436414973,True,False,3635.7010253333688,575.2513465912837,0.2954274253017189,2133.0,2355.0,222.0,222.0,0.020775024403186296,0.026247488750516988,0.005472464347330692,False,False,False,False,False,no_crossing
8930e1c303bffff,13.356611012959105,14.71787620251136,1.3612651895522543,1.101916959940774,True,False,3742.2202225370715,582.0402950636574,0.3010450780354449,486.0,481.0,-5.0,5.0,0.0019469909590666967,0.0021454223586469465,0.00019843139958024975,False,False,False,False,False,no_crossing
8930e1c3043ffff,128.21546790411657,138.06726850845985,9.851800604343282,1.0768378477681864,True,False,2694.318662398111,455.62339746193123,0.24975453580867638,1885.0,1774.0,-111.0,111.0,0.01540813327445742,0.016592061073392103,0.0011839277989346836,False,False,False,False,False,no_crossing
8930e1c3047ffff,60.940135041417264,78.23353241410278,17.29339737268552,1.2837768140968553,True,False,3422.402826837459,685.284961480022,0.2848623553528241,889.0,1013.0,124.0,124.0,0.008391090368844625,0.010772287260514157,0.002381196891669532,False,False,False,False,False,no_crossing
8930e1c304bffff,206.36411510680998,230.74993364078074,24.385818533970763,1.1181688905619522,True,False,1863.3108484385793,272.5732631880473,0.1817788768293149,2936.0,2887.0,-49.0,49.0,0.017799132740041284,0.019902436508896882,0.002103303768855598,False,False,False,False,False,no_crossing
8930e1c304fffff,328.761398342961,393.18716409134294,64.42576574838193,1.1959651165650949,True,True,2020.066452185256,307.0920797482091,0.19400225204914442,3834.0,3861.0,27.0,27.0,0.030361466855781005,0.03631125524726139,0.005949788391480387,True,True,False,False,False,hidden_vulnerable_under_m3_threshold
8930e1c3053ffff,89.1022155161232,114.67098378828311,25.568768272159915,1.2869599608051632,True,False,3548.0995996410043,644.2564678636272,0.3089857083606207,1287.0,1465.0,178.0,178.0,0.013341500478160928,0.017169976932456053,0.003828476454295125,False,False,False,False,False,no_crossing
8930e1c3057ffff,0.0,0.0,0.0,,True,False,3437.4363968337807,679.8430322435174,0.2997947296247349,225.5,225.5,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,no_crossing
8930e1c305bffff,129.21290921788938,149.24603643560508,20.033127217715702,1.1550396731949917,True,False,2941.503116270551,510.08385007988693,0.23473394942593795,1900.0,1928.0,28.0,28.0,0.014559433901368426,0.016816723775340672,0.002257289873972246,False,False,False,False,False,no_crossing
8930e1c3063ffff,119.33824545246546,174.0181689541592,54.679923501693736,1.4581927888614192,True,False,2919.1808773417392,711.2746407809747,0.3061166631109532,1744.0,2237.0,493.0,493.0,0.017697952768115973,0.02580702710407671,0.008109074335960736,False,False,False,False,False,no_crossing
